date,aapl,sp500,vix,fed_rate,googl,msft
2025-12-19,273.4141845703125,6834.5,14.90999984741211,3.5220000743865967,306.9439392089844,484.8134460449219
2025-12-22,270.7166748046875,6878.490234375,14.079999923706055,3.5280001163482666,309.56207275390625,483.81573486328125
2025-12-23,272.1053771972656,6909.7900390625,14.0,3.546999931335449,314.1288757324219,485.7413330078125
2025-12-24,273.55401611328125,6932.0498046875,13.470000267028809,3.555000066757202,313.8690490722656,486.90863037109375
2025-12-26,273.1444091796875,6929.93994140625,13.600000381469727,3.5429999828338623,313.2894592285156,486.599365234375
2025-12-29,273.50408935546875,6905.740234375,14.199999809265137,3.5380001068115234,313.33941650390625,485.9907531738281
2025-12-30,272.82470703125,6896.240234375,14.329999923706055,3.5399999618530273,313.6292419433594,486.3699035644531
2025-12-31,271.6058349609375,6845.5,14.949999809265137,3.546999931335449,312.7798156738281,482.5186767578125
2026-01-02,270.75665283203125,6858.47021484375,14.510000228881836,3.5329999923706055,314.9283142089844,471.8630065917969
2026-01-05,267.0101623535156,6902.0498046875,14.899999618530273,3.515000104904175,316.3173522949219,471.773193359375
2026-01-06,262.1147155761719,6944.81982421875,14.75,3.5199999809265137,314.1188659667969,477.4203186035156
2026-01-07,260.08660888671875,6920.93017578125,15.380000114440918,3.515000104904175,321.7535095214844,482.3690185546875
2026-01-08,258.7978515625,6921.4599609375,15.449999809265137,3.506999969482422,325.2110595703125,477.0212097167969
2026-01-09,259.1275329589844,6966.27978515625,14.489999771118164,3.513000011444092,328.3388671875,478.1885681152344
2026-01-12,260.0067138671875,6977.27001953125,15.119999885559082,3.5329999923706055,331.62652587890625,476.09332275390625
2026-01-13,260.8059387207031,6963.740234375,15.979999542236328,3.559999942779541,335.7336730957031,469.5981750488281
2026-01-14,259.71697998046875,6926.60009765625,16.75,3.559999942779541,335.603759765625,458.3338928222656
2026-01-15,257.9685974121094,6944.47021484375,15.84000015258789,3.565000057220459,332.5458984375,455.6200866699219
2026-01-16,255.29112243652344,6940.009765625,15.859999656677246,3.556999921798706,329.7678527832031,458.8127746582031
2026-01-20,246.46937561035156,6796.85986328125,20.09000015258789,3.572000026702881,321.77349853515625,453.48492431640625
2026-01-21,247.41848754882812,6875.6201171875,16.899999618530273,3.5880000591278076,328.1490173339844,443.0986328125
2026-01-22,248.1178436279297,6913.35009765625,15.640000343322754,3.5880000591278076,330.3074951171875,450.1126403808594
2026-01-23,247.80812072753906,6915.60986328125,16.09000015258789,3.5820000171661377,327.6993103027344,464.888916015625
2026-01-26,255.17123413085938,6950.22998046875,16.149999618530273,3.575000047683716,333.02557373046875,469.20904541015625
2026-01-27,258.0285339355469,6978.60009765625,16.350000381469727,3.569999933242798,334.31463623046875,479.485595703125
2026-01-28,256.2002868652344,6978.02978515625,16.350000381469727,3.5820000171661377,335.7736511230469,480.533203125
2026-01-29,258.0385437011719,6969.009765625,16.8799991607666,3.5799999237060547,338.0120544433594,432.5128173828125
2026-01-30,259.2374267578125,6939.02978515625,17.440000534057617,3.572000026702881,337.7622375488281,429.31011962890625
2026-02-02,269.7575988769531,6976.43994140625,16.34000015258789,3.578000068664551,343.4482421875,422.4058837890625
2026-02-03,269.22808837890625,6917.81005859375,18.0,3.5899999141693115,339.47100830078125,410.2735595703125
2026-02-04,276.23150634765625,6882.72021484375,18.639999389648438,3.5950000286102295,332.80572509765625,413.2467956542969
2026-02-05,275.6520690917969,6798.39990234375,21.770000457763672,3.578000068664551,331.0169677734375,392.7735290527344
2026-02-06,277.8599853515625,6932.2998046875,20.3700008392334,3.5899999141693115,322.63287353515625,400.22650146484375
2026-02-09,274.6199951171875,6964.81982421875,17.360000610351562,3.5929999351501465,324.09185791015625,412.65814208984375
2026-02-10,273.67999267578125,6941.81005859375,17.790000915527344,3.5899999141693115,318.3558654785156,412.328857421875
2026-02-11,275.5,6941.47021484375,17.649999618530273,3.5999999046325684,310.7412414550781,403.4491271972656
2026-02-12,261.7300109863281,6832.759765625,20.81999969482422,3.5980000495910645,308.7826232910156,400.9248962402344
2026-02-13,255.77999877929688,6836.169921875,20.600000381469727,3.5929999351501465,305.50494384765625,400.4060974121094
2026-02-17,263.8800048828125,6843.22021484375,20.290000915527344,3.5929999351501465,301.8075256347656,395.95623779296875
2026-02-18,264.3500061035156,6881.31005859375,19.6200008392334,3.6029999256134033,303.1166076660156,398.69000244140625
2026-02-19,260.5799865722656,6861.89013671875,20.229999542236328,3.5950000286102295,302.636962890625,398.4599914550781
2026-02-20,264.5799865722656,6909.509765625,19.09000015258789,3.5950000286102295,314.7584228515625,397.2300109863281
2026-02-23,266.17999267578125,6837.75,21.010000228881836,3.5880000591278076,311.2708740234375,384.4700012207031
2026-02-24,272.1400146484375,6890.06982421875,19.549999237060547,3.5880000591278076,310.6813049316406,389.0
2026-02-25,274.2300109863281,6946.1298828125,17.93000030517578,3.5880000591278076,312.67987060546875,400.6000061035156
2026-02-26,272.95001220703125,6908.85986328125,18.6299991607666,3.5880000591278076,307.1637878417969,401.7200012207031
2026-02-27,264.17999267578125,6878.8798828125,19.860000610351562,3.578000068664551,311.54071044921875,392.739990234375
2026-03-02,264.7200012207031,6881.6201171875,21.440000534057617,3.5899999141693115,306.3043518066406,398.54998779296875
2026-03-03,263.75,6816.6298828125,23.56999969482422,3.5950000286102295,303.3664245605469,403.92999267578125
2026-03-04,262.5199890136719,6869.5,21.149999618530273,3.5950000286102295,302.9167785644531,405.20001220703125
2026-03-05,260.2900085449219,6830.7099609375,23.75,3.5880000591278076,300.6683349609375,410.67999267578125
2026-03-06,257.4599914550781,6740.02001953125,29.489999771118164,3.569999933242798,298.30999755859375,408.9599914550781
2026-03-09,259.8800048828125,6795.990234375,25.5,3.5929999351501465,306.3599853515625,409.4100036621094
2026-03-10,260.8299865722656,6781.47998046875,24.93000030517578,3.5950000286102295,307.0400085449219,405.760009765625
2026-03-11,260.80999755859375,6775.7998046875,24.229999542236328,3.5999999046325684,308.70001220703125,404.8800048828125
2026-03-12,255.75999450683594,6672.6201171875,27.290000915527344,3.6050000190734863,303.54998779296875,401.8599853515625
2026-03-13,250.1199951171875,6632.18994140625,27.190000534057617,3.6029999256134033,302.2799987792969,395.54998779296875
2026-03-16,252.82000732421875,6699.3798828125,23.510000228881836,3.6050000190734863,305.55999755859375,399.95001220703125
2026-03-17,254.22999572753906,6716.08984375,22.3700008392334,3.6050000190734863,310.9200134277344,399.4100036621094
2026-03-18,249.94000244140625,6624.7001953125,25.09000015258789,3.609999895095825,307.69000244140625,391.7900085449219
2026-03-19,248.9600067138672,6606.490234375,24.059999465942383,3.611999988555908,307.1300048828125,389.0199890136719
2026-03-20,247.99000549316406,6506.47998046875,26.780000686645508,3.618000030517578,301.0,381.8699951171875
2026-03-23,251.49000549316406,6581.0,26.149999618530273,3.611999988555908,302.05999755859375,383.0
2026-03-24,251.63999938964844,6556.3701171875,26.950000762939453,3.619999885559082,290.44000244140625,372.739990234375
2026-03-25,252.6199951171875,6591.89990234375,25.329999923706055,3.619999885559082,290.92999267578125,371.0400085449219
2026-03-26,252.88999938964844,6477.16015625,27.440000534057617,3.619999885559082,280.9200134277344,365.9700012207031
2026-03-27,248.8000030517578,6368.85009765625,31.049999237060547,3.6070001125335693,274.3399963378906,356.7699890136719
2026-03-30,246.6300048828125,6343.72021484375,30.610000610351562,3.5980000495910645,273.5,358.9599914550781
2026-03-31,253.7899932861328,6528.52001953125,25.25,3.5999999046325684,287.55999755859375,370.1700134277344
2026-04-01,255.6300048828125,6575.31982421875,24.540000915527344,3.6050000190734863,297.3900146484375,369.3699951171875
2026-04-02,255.9199981689453,6582.68994140625,23.8700008392334,3.6070001125335693,295.7699890136719,373.4599914550781
2026-04-06,258.8599853515625,6611.830078125,24.170000076293945,3.622999906539917,299.989990234375,372.8800048828125
2026-04-07,253.5,6616.85009765625,25.780000686645508,3.615000009536743,305.4599914550781,372.2900085449219
2026-04-08,258.8999938964844,6782.81005859375,21.040000915527344,3.5999999046325684,317.32000732421875,374.3299865722656
2026-04-09,260.489990234375,6824.66015625,19.489999771118164,3.5880000591278076,318.489990234375,373.07000732421875
2026-04-10,260.4800109863281,6816.89013671875,19.229999542236328,3.5929999351501465,317.239990234375,370.8699951171875
2026-04-13,259.20001220703125,6886.240234375,19.1200008392334,3.6029999256134033,321.30999755859375,384.3699951171875
2026-04-14,258.8299865722656,6967.3798828125,18.360000610351562,3.611999988555908,332.9100036621094,393.1099853515625
2026-04-15,266.42999267578125,7022.9501953125,18.170000076293945,3.611999988555908,337.1199951171875,411.2200012207031
2026-04-16,263.3999938964844,7041.27978515625,17.940000534057617,3.609999895095825,336.0199890136719,420.260009765625
2026-04-17,270.2300109863281,7126.06005859375,17.479999542236328,3.5999999046325684,341.67999267578125,422.7900085449219
2026-04-20,273.04998779296875,7109.14013671875,18.8700008392334,3.5980000495910645,337.4200134277344,418.07000732421875
2026-04-21,266.1700134277344,7064.009765625,19.5,3.5980000495910645,332.2900085449219,424.1600036621094
2026-04-22,273.1700134277344,7137.89990234375,18.920000076293945,3.5950000286102295,339.32000732421875,432.9200134277344
2026-04-23,273.42999267578125,7108.39990234375,19.309999465942383,3.5950000286102295,338.8900146484375,415.75
2026-04-24,271.05999755859375,7165.080078125,18.709999084472656,3.5929999351501465,344.3999938964844,424.6199951171875
